row_num,faci_stat_nm,ftype_nm,cpb_nm,addr_emd_nm,cp_nm,faci_nm,faci_road_addr,faci_addr
1,정상운영,체력단련장,중구,무교동,서울특별시,센트럴 피트니스,"서울특별시 중구 무교로 16, 대한체육회 체육회관 (무교동)",서울특별시 중구 무교동 19 대한체육회 체육회관 
2,정상운영,체력단련장,은평구,불광동,서울특별시,랜드짐,"서울특별시 은평구 통일로 780 (불광동, 미성아파트)",서울특별시 은평구 불광동 248 미성아파트 상가 지층 
3,정상운영,체력단련장,중랑구,신내동,서울특별시,신내헬스,"서울특별시 중랑구 신내로 127 (신내동, 신내9단지신내아파트)",서울특별시 중랑구 신내동 657 신내9단지신내아파트
4,폐업,체력단련장,부평구,부평동,인천광역시,핏24 부평모다점,인천광역시 부평구 부평문화로 35 (부평동),인천광역시 부평구 부평동 70-127 모다백화점
5,정상운영,체력단련장,성북구,하월곡동,서울특별시,워너비 짐,서울특별시 성북구 장월로1길 106 (하월곡동),서울특별시 성북구 하월곡동 20-4
6,정상운영,체력단련장,강남구,논현동,서울특별시,펀짐,서울특별시 강남구 봉은사로1길 8 (논현동),서울특별시 강남구 논현동 198-22
7,정상운영,체력단련장,고양시,장항동,경기도,업투 라페스타점,경기도 고양시 일산동구 무궁화로 31-1(장항동),경기도 고양시 일산동구 장항동 735-3 텐폴드프라자
8,정상운영,체력단련장,안양시,관양동,경기도,시너제틱스 by 움직임 S-FIT 범계센터,"경기도 안양시 동안구 시민대로 214, 다운타운빌딩 401호 (호계동)",경기도 안양시 동안구 호계동 1043-1 다운타운빌딩 
9,정상운영,체력단련장,고양시,장항동,경기도,코어짐,경기도 고양시 일산동구 무궁화로 42-28(장항동),경기도 고양시 일산동구 장항동 776 일산프라자
10,정상운영,체력단련장,안양시,안양동,경기도,포인트짐,경기도 안양시 만안구 태평로52번길 47(안양동),경기도 안양시 만안구 안양동 1389-3 덕천디스퀘어
11,정상운영,체력단련장,고양시,백석동,경기도,헬로우짐,경기도 고양시 일산동구 중앙로 1048(백석동),경기도 고양시 일산동구 백석동 1297-2 일산르메이에르프라자
12,정상운영,체력단련장,부평구,부평동,인천광역시,머슬컴퍼니,"인천광역시 부평구 주부토로 112, 4층 (부평동, 삼진빌딩)",인천광역시 부평구 부평동 890-3 
13,정상운영,체력단련장,달서구,감삼동,대구광역시,패러다임 짐,"대구광역시 달서구 호산동로 185, 2층 (호산동)",대구광역시 달서구 호산동 361 
14,정상운영,체력단련장,수원시,영통동,경기도,생활체육관,경기도 수원시 영통구 청명남로 30 (영통동),경기도 수원시 영통구 영통동 1010-13 거성빌딩
15,정상운영,체력단련장,수원시,인계동,경기도,리조트휘트니스 PT 수원인계점,경기도 수원시 팔달구 권광로 146 (인계동),경기도 수원시 팔달구 인계동 1125-2 벽산그랜드코아
16,정상운영,체력단련장,수원시,이의동,경기도,에이알골프아카데미,경기도 수원시 영통구 도청로 10 (이의동),경기도 수원시 영통구 이의동 1338 광교센트럴푸르지오시티
17,정상운영,체력단련장,성남시,성남동,경기도,스카이뷰휘트니스,경기도 성남시 중원구 성남대로 1139 (성남동),경기도 성남시 중원구 성남동 4170 한일타워
18,정상운영,체력단련장,북구,용봉동,광주광역시,이티앤짐,광주광역시 북구 용봉택지로 39(용봉동),광주광역시 북구 용봉동 741
19,정상운영,체력단련장,동구,원동,대전광역시,파프리카짐,대전광역시 동구 대전로 742(원동),대전광역시 동구 원동 92-1
20,정상운영,체력단련장,동구,가오동,대전광역시,헬스보이짐,대전광역시 동구 동구청로 89-2(가오동),대전광역시 동구 가오동 644 제이타워
21,정상운영,체력단련장,군포시,산본동,경기도,런닝맨 짐,"경기도 군포시 산본로432번길 7, 드림센터 1층 (산본동)",경기도 군포시 산본동 1088-3 드림센터 
22,정상운영,체력단련장,동구,대동,대전광역시,팀메이크,대전광역시 동구 동대전로46번길 7(대동),대전광역시 동구 대동 542
23,정상운영,체력단련장,동구,자양동,대전광역시,크로스핏 에이플러스,대전광역시 동구 백룡로 23(자양동),대전광역시 동구 자양동 103-6
24,정상운영,체력단련장,고양시,향동동,경기도,위드PT,경기도 고양시 덕양구 꽃마을로 64(향동동),경기도 고양시 덕양구 향동동 523 DMC스타허브플러스
25,정상운영,체력단련장,하남시,망월동,경기도,킷짐(KITGYM),경기도 하남시 미사강변중앙로 181 (망월동),경기도 하남시 망월동 1098-3
26,정상운영,체력단련장,성남시,운중동,경기도,하이퀄짐,경기도 성남시 분당구 운중로 128 (운중동),경기도 성남시 분당구 운중동 944 마크시티그린
27,정상운영,체력단련장,서구,정림동,대전광역시,더짐,대전광역시 서구 정림로 50(정림동),대전광역시 서구 정림동 629 대정빌딩
28,정상운영,체력단련장,서구,용문동,대전광역시,키네틱짐,대전광역시 서구 괴정로 151(용문동),대전광역시 서구 용문동 275-5
29,정상운영,체력단련장,수원시,세류동,경기도,탑티어 피트니스,경기도 수원시 권선구 효원로94번길 14(세류동),경기도 수원시 권선구 세류동 1258-3 메디컬플라자
30,정상운영,체력단련장,수원시,오목천동,경기도,피트니스 톤 오목천점,경기도 수원시 권선구 서수원로 206(오목천동),경기도 수원시 권선구 오목천동 249-2
31,정상운영,체력단련장,수원시,금곡동,경기도,원 피티앤필라테스,경기도 수원시 권선구 금곡로102번길 49-24(금곡동),경기도 수원시 권선구 금곡동 1089
32,정상운영,체력단련장,수원시,곡반정동,경기도,퍼스트짐,경기도 수원시 권선구 곡반정로 160(곡반정동),경기도 수원시 권선구 곡반정동 653 라퍼스트
33,정상운영,체력단련장,서구,탄방동,대전광역시,나홀로짐 서구탄방점,대전광역시 서구 도솔로 479(탄방동),대전광역시 서구 탄방동 1397
34,정상운영,체력단련장,서구,갈마동,대전광역시,엠(M)휘트니스 PT스튜디오 갈마점,대전광역시 서구 대덕대로162번길 95(갈마동),대전광역시 서구 갈마동 1419-1 대명빌딩
35,정상운영,체력단련장,의정부시,의정부동,경기도,AThena GYM,경기도 의정부시 태평로 18-2 (의정부동),경기도 의정부시 의정부동 98-2
36,정상운영,체력단련장,의정부시,의정부동,경기도,올바른 PT,경기도 의정부시 시민로 81 (의정부동),경기도 의정부시 의정부동 442-11 서부타워빌딩
37,정상운영,체력단련장,서구,갈마동,대전광역시,팀 터틀랫 휘트니스 갈마점,대전광역시 서구 갈마로 39(갈마동),대전광역시 서구 갈마동 339-3
38,정상운영,체력단련장,의정부시,신곡동,경기도,인생 퍼스널트레이닝,경기도 의정부시 동일로 456 (신곡동),경기도 의정부시 신곡동 726-1 박사빌딩
39,정상운영,체력단련장,파주시,금촌동,경기도,더블유 짐,경기도 파주시 금빛로 24 (금촌동),경기도 파주시 금촌동 988-1 우평프라자
40,정상운영,체력단련장,의정부시,녹양동,경기도,소유창 휘트니스,경기도 의정부시 녹양로 55 (녹양동),경기도 의정부시 녹양동 146-38 영무예다음
41,정상운영,체력단련장,파주시,동패동,경기도,로망 휘트니스,"경기도 파주시 책향기로 419 (동패동,웰스피아8층801호)",경기도 파주시 동패동 1694-3 웰스피아8층801호 
42,정상운영,체력단련장,서구,둔산동,대전광역시,이로움 프라이빗 피티 센터,대전광역시 서구 대덕대로217번길 32(둔산동),대전광역시 서구 둔산동 989
43,정상운영,체력단련장,서구,둔산동,대전광역시,옥타곤짐,대전광역시 서구 둔산남로105번길 34(둔산동),대전광역시 서구 둔산동 1488
44,정상운영,체력단련장,서구,둔산동,대전광역시,체스트업,대전광역시 서구 둔산남로191번길 38(둔산동),대전광역시 서구 둔산동 1994
45,정상운영,체력단련장,서구,둔산동,대전광역시,크로스핏 지존2,대전광역시 서구 둔산서로 3(둔산동),대전광역시 서구 둔산동 1248 선우빌딩
46,정상운영,체력단련장,서구,둔산동,대전광역시,피플짐,대전광역시 서구 둔산남로 97(둔산동),대전광역시 서구 둔산동 1427
47,정상운영,체력단련장,고양시,대화동,경기도,주식회사 제이엠에스대화,경기도 고양시 일산서구 중앙로 1573 (대화동),경기도 고양시 일산서구 대화동 2220-1 킨텍스프라자
48,정상운영,체력단련장,고양시,일산동,경기도,주식회사 제이엠에스산들마을,경기도 고양시 일산서구 원일로 136 (일산동),경기도 고양시 일산서구 일산동 1679-1
49,정상운영,체력단련장,서구,월평동,대전광역시,랩스 월평점,대전광역시 서구 청사서로 46(월평동),대전광역시 서구 월평동 265
50,정상운영,체력단련장,원주시,무실동,강원도,크로스핏 컴뱃,"강원도 원주시 만대공원길 64, 1층 (무실동)",강원도 원주시 무실동 1726-2 
51,정상운영,체력단련장,남양주시,별내동,경기도,트리짐(Tree gym),경기도 남양주시 두물로11번길 40-36 (별내동),경기도 남양주시 별내동 932-7
52,정상운영,체력단련장,서구,도안동,대전광역시,스타트짐,대전광역시 서구 도안동로11번길 54(도안동),대전광역시 서구 도안동 1762
53,정상운영,체력단련장,서구,도안동,대전광역시,ROM PT,대전광역시 서구 도안중로305번안길 7-27(도안동),대전광역시 서구 도안동 1420
54,정상운영,체력단련장,서구,도안동,대전광역시,차짐휘트니스,대전광역시 서구 원도안로25번길 70(도안동),대전광역시 서구 도안동 1583
55,정상운영,체력단련장,고양시,성사동,경기도,원당영헬스대중사우나,경기도 고양시 덕양구 호국로790번길 17 (성사동),경기도 고양시 덕양구 성사동  697-14 영프라자
56,정상운영,체력단련장,서구,도안동,대전광역시,포레스트짐,대전광역시 서구 도안중로305번안길 36(도안동),대전광역시 서구 도안동 1463
57,정상운영,체력단련장,금천구,시흥동,서울특별시,일루고짐,"서울특별시 금천구 금하로 793(시흥동, 벽산아파트)",서울특별시 금천구 시흥동 1010 벽산아파트
58,정상운영,체력단련장,금천구,시흥동,서울특별시,트리니코스,서울특별시 금천구 금하로 755-3(시흥동),서울특별시 금천구 시흥동 264-19
59,정상운영,체력단련장,금천구,독산동,서울특별시,에펠짐,서울특별시 금천구 시흥대로 278(독산동),서울특별시 금천구 독산동 1077-24 BK 힐타운
60,정상운영,체력단련장,서구,관저동,대전광역시,비엠더 프라이빗 관저점,대전광역시 서구 구봉로 137(관저동),대전광역시 서구 관저동 1541
61,정상운영,체력단련장,서구,관저동,대전광역시,피티타임,대전광역시 서구 관저중로95번길 86(관저동),대전광역시 서구 관저동 1117
62,정상운영,체력단련장,서구,관저동,대전광역시,핫풀짐,대전광역시 서구 관저동로 162(관저동),대전광역시 서구 관저동 1899 건양프라자
63,정상운영,체력단련장,서구,관저동,대전광역시,핫플짐 구봉점,대전광역시 서구 관저로 17(관저동),대전광역시 서구 관저동 1958-2
64,폐업,체력단련장,강동구,명일동,서울특별시,타워토탈 휘트니스,"서울특별시 강동구 동남로73길 26 (명일동, 고덕복합빌딩)",
65,정상운영,체력단련장,강서구,명지동,부산광역시,J1 gym(제이원짐),부산광역시 강서구 명지국제1로 56-1(명지동),부산광역시 강서구 명지동 3598-2 플러스타워
66,정상운영,체력단련장,서구,만년동,대전광역시,더웰피트니스,대전광역시 서구 만년로68번길 38(만년동),대전광역시 서구 만년동 367
67,정상운영,체력단련장,서구,만년동,대전광역시,크로스핏 와썹,대전광역시 서구 만년로67번길 30(만년동),대전광역시 서구 만년동 313
68,정상운영,체력단련장,용인시,중동,경기도,A-FIT GYM,"경기도 용인시 기흥구 동백중앙로 221, 4층 401~402호 (중동, 지렐레이크타워)",경기도 용인시 기흥구 중동 846-1 401~2호
69,정상운영,체력단련장,고양시,식사동,경기도,저스트 플레잉(JUST PLAYING),경기도 고양시 일산동구 위시티2로11번길 6-9(식사동),경기도 고양시 일산동구 식사동 1543-4
70,정상운영,체력단련장,용인시,죽전동,경기도,GYM NASTY(짐네스티),경기도 용인시 수지구 현암로 157(죽전동),경기도 용인시 수지구 죽전동 1188-3 한솔프라자
71,정상운영,체력단련장,용인시,동천동,경기도,더핏플러스,경기도 용인시 수지구 고기로45번길 54(동천동),경기도 용인시 수지구 동천동 348-2
72,정상운영,체력단련장,평택시,도곡리,경기도,A1휘트니스,경기도 평택시 포승읍 여술1길 15,경기도 평택시 포승읍 도곡리 1123-5
73,폐업,체력단련장,용인시,상현동,경기도,바디에 디자인을 더하다(바디디자인),경기도 용인시 수지구 광교중앙로295번길 21 (상현동),경기도 용인시 수지구 상현동 1116-1
74,정상운영,체력단련장,용인시,상현동,경기도,VIP GYM,경기도 용인시 수지구 만현로 20 (상현동),경기도 용인시 수지구 상현동 3-4 성산빌딩
75,정상운영,체력단련장,광주시,태전동,경기도,와이투짐,"경기도 광주시 고불로 106, 씨엘프라자 2층 (태전동)",경기도 광주시 태전동 281-4 씨엘프라자 
76,정상운영,체력단련장,청주시,용암동,충청북도,에덴바디웰니스,충청북도 청주시 상당구 중고개로141번길 11-17(용암동),충청북도 청주시 상당구 용암동 3078
77,폐업,체력단련장,청주시,가경동,충청북도,블레스짐,충청북도 청주시 흥덕구 서현로 90(가경동),충청북도 청주시 흥덕구 가경동 2225
78,정상운영,체력단련장,청주시,율량동,충청북도,핫플짐,충청북도 청주시 청원구 율량로190번길 63 (율량동),충청북도 청주시 청원구 율량동 2025
79,정상운영,체력단련장,용인시,마북동,경기도,바디 컨피던스,경기도 용인시 기흥구 연원로 52 (마북동),경기도 용인시 기흥구 마북동 550-4 연원마을현대아이파크아파트
80,정상운영,체력단련장,용인시,풍덕천동,경기도,메카헬스짐,경기도 용인시 수지구 문정로 38(풍덕천동),경기도 용인시 수지구 풍덕천동 707-3 센츄리프라자
81,정상운영,체력단련장,천안시,용곡동,충청남도,에스엠 바디(용곡점),충청남도 천안시 동남구 일봉로 87-16 (용곡동),충청남도 천안시 동남구 용곡동 239-5
82,정상운영,체력단련장,연수구,,인천광역시,하이어짐,인천광역시 연수구 해돋이로 110 (송도동),인천광역시 연수구 송도동 3-27 은진프라자
83,정상운영,체력단련장,여수시,문수동,전라남도,크로스핏 도마,전라남도 여수시 문수로 22 (문수동),전라남도 여수시 문수동 191
84,정상운영,체력단련장,천안시,청당동,충청남도,시카고짐,"충청남도 천안시 동남구 청수9로 55, 8층 (청당동)",충청남도 천안시 동남구 청당동 521 
85,정상운영,체력단련장,천안시,성정동,충청남도,점핑하이,충청남도 천안시 서북구 성정중4길 39-3 (성정동),충청남도 천안시 서북구 성정동 1178 크라운주차빌딩
86,정상운영,체력단련장,창원시,산호동,경상남도,마린짐운동센터,경상남도 창원시 마산합포구 회원천북길 535 (산호동),경상남도 창원시 마산합포구 산호동 336-3
87,정상운영,체력단련장,창원시,팔용동,경상남도,비트짐(Beat gym),"경상남도 창원시 의창구 창원대로363번길 22-33, 대찬 빌딩 801호 (팔용동)",경상남도 창원시 의창구 팔용동 34-13 대찬 빌딩 801호
88,정상운영,체력단련장,경산시,금락리,경상북도,테일러짐&스파(tailor gym&spa),경상북도 경산시 하양읍 대학로298길 25,경상북도 경산시 하양읍 금락리 390-1
89,정상운영,체력단련장,김해시,진영리,경상남도,연세휘트니스센터,경상남도 김해시 진영읍 김해대로361번길 2 (그랜드프라자 9층전체),경상남도 김해시 진영읍 진영리 1614-9 그랜드프라자 9층전체 
90,정상운영,체력단련장,김포시,,경기도,더 문 피티 필라테스,경기도 김포시 태장로 808(장기동),경기도 김포시 장기동 2079-3 송호프라자
91,정상운영,체력단련장,의정부시,,경기도,바디스쿨,경기도 의정부시 시민로 237(신곡동),경기도 의정부시 신곡동 455-36
92,정상운영,체력단련장,과천시,,경기도,펄어비스 홈 원 펄짐,경기도 과천시 과천대로2길 48(갈현동),경기도 과천시 갈현동 263-1 펄어비스 홈 원
93,정상운영,체력단련장,과천시,,경기도,하다 피트니스,경기도 과천시 별양상가2로 20(별양동),경기도 과천시 별양동 1-18 새서울프라자
94,정상운영,체력단련장,강남구,,서울특별시,웰씨짐,서울특별시 강남구 선릉로63길 9 (역삼동),서울특별시 강남구 역삼동 765-2 
95,정상운영,체력단련장,구로구,,서울특별시,제니스 스포츠클럽, 구로구 안양천로539길 11 (고척동), 구로구 안양천로539길 11 (고척동)
96,폐업,체력단련장,서초구,,서울특별시,타워 휘트니스(TOWER FITNESS),"서울특별시 서초구 서초대로 264 (서초동,(지1층))","서울특별시 서초구 서초대로 264 (서초동,(지1층))"
97,정상운영,체력단련장,남구,,인천광역시,레벨짐 주안,"인천광역시 미추홀구 경원대로 848, 주안태흥프라자 지하2층 (주안동)",인천광역시 미추홀구 주안동 956-1 주안태흥프라자 
98,정상운영,체력단련장,서구,,대구광역시,블랙짐,"대구광역시 서구 국채보상로50길 5, 2층 (평리동)",대구광역시 서구 평리동 1219-7 
99,정상운영,체력단련장,유성구,,대전광역시,(주)기산지앤에프,대전광역시 유성구 한밭대로 502 (봉명동),대전 유성구 한밭대로 502
100,정상운영,체력단련장,전주시,중화산동2가,전라북도,로드짐,전라북도 전주시 완산구 효자로 270 (중화산동2가),전라북도 전주시 완산구 중화산동2가 497-2
101,폐업,체력단련장,강동구,암사동,서울특별시,(주) 어센트 스포츠,서울특별시 강동구 올림픽로 847 (암사동),서울특별시 강동구 암사동 190-23 에이든1215
102,폐업,체력단련장,강남구,신사동,서울특별시,버드레인,서울특별시 강남구 논현로151길 50(신사동),서울특별시 강남구 신사동 543-9
103,폐업,체력단련장,서초구,반포동,서울특별시,(주)바디스타,서울특별시 서초구 신반포로 194 (반포동),서울특별시 서초구 반포동 19-4 강남고속버스터미널
104,정상운영,체력단련장,용인시,신봉동,경기도,팀제이짐,경기도 용인시 수지구 신봉2로 60 (신봉동),경기도 용인시 수지구 신봉동 925 웰스톤시티
105,정상운영,체력단련장,고양시,,경기도,범휘트니스 정발산점,경기도 고양시 일산동구 일산로 432(정발산동),경기도 고양시 일산동구 정발산동 1215
106,정상운영,체력단련장,화성시,,경기도,VIP 퍼스널트레이닝,경기도 화성시 남양읍 시청로202번길 74-34,경기도 화성시 남양읍 남양리 2167-1
107,정상운영,체력단련장,고양시,,경기도,주식회사 제이엠에스홀딩스 마두지점,"경기도 고양시 일산동구 장백로 178, 뉴욕프라자 3층 (장항동)",경기도 고양시 일산동구 장항동 897 뉴욕프라자 
108,정상운영,체력단련장,안산시,,경기도,헬스보이짐x필라걸 상록수점,,경기도 안산시 상록구 용신로 364
109,정상운영,체력단련장,고양시,,경기도,범휘트니스 중산점,경기도 고양시 일산동구 탄중로 321(중산동),경기도 고양시 일산동구 중산동 1569-5 중앙프라자
110,정상운영,체력단련장,창원시,,경상남도,스펑크 크로스핏(SPUNK CROSSFIT),"경상남도 창원시 의창구 창이대로113번길 6 (명서동, 장복빌딩 지하1층전부)",경상남도 창원시 의창구 명서동 199-8 
111,정상운영,체력단련장,순천시,,전라남도,건우피트니스(GW gym),전라남도 순천시 연향3로 8(연향동),전라남도 순천시 연향동 1348-5 Ivy club
112,정상운영,체력단련장,아산시,,충청남도,위너스짐,"충청남도 아산시 탕정면 탕정면로22번길 15-11, 3,4층",충청남도 아산시 탕정면 명암리 929-4 
113,정상운영,체력단련장,성남시,,경기도,와이투짐 야탑역점,"경기도 성남시 분당구 성남대로 912, 분당BYC빌딩 지하1층 109~113호 (야탑동)",경기도 성남시 분당구 야탑동 367-1 분당BYC빌딩 
114,정상운영,체력단련장,금정구,장전동,부산광역시,스타일리쉬휘트니스,"부산광역시 금정구 부산대학로 49, 8층 (장전동)",부산광역시 금정구 장전동 420-1 
115,정상운영,체력단련장,음성군,,충청북도,Brother Gym,충북 음성군 금왕읍 덕금로 1212-1,충북 음성군 금왕읍 덕금로 1212-1
116,정상운영,체력단련장,청주시,,충청북도,휘트니스 JSL,충청북도 청주시 청원구 율봉로 95 (율량동),충청북도 청주시 청원구 율량동 1282
117,정상운영,체력단련장,의정부시,의정부동,경기도,SPL,경기도 의정부시 시민로 80 (의정부동),경기도 의정부시 의정부동 494 센트럴타워
118,정상운영,체력단련장,남구,,대구광역시,모밴스 피트니스 YUMC,대구광역시 남구 중앙대로32길 10 (봉덕동),대구광역시 남구 봉덕동 1011-1
119,폐업,체력단련장,중구,광희동1가,서울특별시,(주)파크짐,"서울특별시 중구 퇴계로 307 (광희동1가, 광희빌딩)",
120,정상운영,체력단련장,남양주시,,경기도,바디아트짐,경기도 남양주시 다산지금로 202(다산동),경기도 남양주시 다산동 6250
121,정상운영,체력단련장,남양주시,,경기도,베러댄 휘트니스,경기도 남양주시 다산지금로 132(다산동),경기도 남양주시 다산동 6217-2 다산지금지구 근생7-2
122,정상운영,체력단련장,동대문구,답십리동,서울특별시,삼성휘트니스클럽,"서울특별시 동대문구 전농로 91, 5층 (답십리동)",서울특별시 동대문구 답십리동 242-3 
123,정상운영,체력단련장,수원시,송죽동,경기도,아워짐,경기도 수원시 장안구 경수대로 965 (송죽동),경기도 수원시 장안구 송죽동 495-13 명성
124,정상운영,체력단련장,중구,남외동,울산광역시,G-Fit Fitness,울산광역시 중구 번영로 580 (남외동),울산광역시 중구 남외동 483-11 SkyM빌딩
125,정상운영,체력단련장,중구,성남동,울산광역시,크로스바디피트니스센터,울산광역시 중구 젊음의1거리 6 (성남동),울산광역시 중구 성남동 219-152
126,정상운영,체력단련장,강서구,화곡동,서울특별시,MY FIRST GYM,"서울특별시 강서구 곰달래로 125(화곡동, 라인씨티)",서울특별시 강서구 화곡동 343-62 라인씨티
127,폐업,체력단련장,수성구,범어동,대구광역시,다온 퍼스널 트레이닝,"대구광역시 수성구 동대구로 300 (범어동, 범어 롯데캐슬)",대구광역시 수성구 범어동 380 범어 롯데캐슬
128,정상운영,체력단련장,울주군,,울산광역시,바디핏디자인짐,울산광역시 울주군 삼남읍 남상평3길 15,울산광역시 울주군 삼남읍 교동리 1567-6
129,정상운영,체력단련장,시흥시,정왕동,경기도,자이언트짐 3호점,경기도 시흥시 함송로29번길 5(정왕동),경기도 시흥시 정왕동 1881-6 다나의원
130,정상운영,체력단련장,시흥시,능곡동,경기도,아리테휘트니스,경기도 시흥시 능곡번영길 33(능곡동),경기도 시흥시 능곡동 900-1
131,정상운영,체력단련장,서구,둔산동,대전광역시,세컨브레스,"대전광역시 서구 둔산로 72, 등오빌딩 5층 (둔산동)",대전광역시 서구 둔산동 1176 
132,정상운영,체력단련장,김포시,걸포동,경기도,바디빚다 걸포점,경기도 김포시 걸포2로 35(걸포동),경기도 김포시 걸포동 268-1
133,정상운영,체력단련장,연수구,송도동,인천광역시,강남 메디피트 재활센터 송도점,인천광역시 연수구 해돋이로 168-15 (송도동),인천광역시 연수구 송도동 21-9 글로벌시티프라자
134,정상운영,체력단련장,동구,자양동,대전광역시,더나아짐,대전광역시 동구 동대전로 133 (자양동),대전광역시 동구 자양동 141-15
135,폐업,체력단련장,구미시,,경상북도,봉곡불한증막사우나헬스,경상북도 구미시 봉곡로18길 24 (봉곡동),경북 구미시 봉곡로18길 24
136,정상운영,체력단련장,천안시,,충청남도,브이아이핏,충청남도 천안시 동남구 용곡5길 39-4(용곡동),충청남도 천안시 동남구 용곡동 248-2 학원 휴게음식점
137,정상운영,체력단련장,양산시,덕계동,경상남도,크로스핏 토르,경상남도 양산시 덕계11길 19-1(덕계동),경상남도 양산시 덕계동 974
138,정상운영,체력단련장,마포구,상수동,서울특별시,디앤비,"서울특별시 마포구 독막로 100, 지하1층 B102~B104호 (상수동, 세방글로벌시티)",서울특별시 마포구 상수동 157-1 세방글로벌시티 B102~B104 
139,정상운영,체력단련장,수원시,,경기도,루엔PT,경기도 수원시 권선구 효원로 90(세류동),경기도 수원시 권선구 세류동 1258-2
140,정상운영,체력단련장,동구,,대전광역시,All PT studio,대전광역시 동구 대전로 661(인동),대전광역시 동구 인동 212-23
141,정상운영,체력단련장,북구,,광주광역시,팀윤짐,광주광역시 북구 동문대로 242(각화동),광주광역시 북구 각화동 480-12
142,정상운영,체력단련장,부천시,역곡동,경기도,피타짐 역곡역점,경기도 부천시 역곡로 12 (역곡동),경기도 부천시 역곡동 82-1
143,정상운영,체력단련장,광명시,철산동,경기도,더짐 피트니스,"경기도 광명시 디지털로 17, 가림빌딩 302호 (철산동)",경기도 광명시 철산동 425 가림빌딩 302호
144,정상운영,체력단련장,동래구,사직동,부산광역시,워너짐 사직점,"부산광역시 동래구 쇠미로60번길 53 (사직동, 산용산호빌라)",부산광역시 동래구 사직동 608-2 산용산호빌라
145,정상운영,체력단련장,동래구,사직동,부산광역시,맥시멈휘트니스,"부산광역시 동래구 사직북로 4, 사직동 자이언츠 파크 지하1층 (사직동)",부산광역시 동래구 사직동 93-6 사직동 자이언츠 파크 지하1층 
146,정상운영,체력단련장,서귀포시,동홍동,제주특별자치도,퍼스트짐,제주특별자치도 서귀포시 일주동로 8545 (동홍동),제주특별자치도 서귀포시 동홍동 130-1 인화빌딩
147,정상운영,체력단련장,서귀포시,동홍동,제주특별자치도,마인드휘트니스 동홍점,제주특별자치도 서귀포시 동홍중앙로 55 (동홍동),제주특별자치도 서귀포시 동홍동 114-10
148,정상운영,체력단련장,고양시,마두동,경기도,경희스포츠메디랩 마두점,경기도 고양시 일산동구 강석로 123 (마두동),
149,정상운영,체력단련장,수성구,지산동,대구광역시,#클린짐,대구광역시 수성구 용학로 212 (지산동),대구광역시 수성구 지산동 1194-5
150,정상운영,체력단련장,연수구,연수동,인천광역시,오빠네피티샵,인천광역시 연수구 먼우금로 190 (연수동),인천광역시 연수구 연수동 597-4 연수프라자
151,정상운영,체력단련장,연수구,연수동,인천광역시,피티(PT)국대들,인천광역시 연수구 청능대로 103 (연수동),인천광역시 연수구 연수동 599
152,정상운영,체력단련장,순천시,조례동,전라남도,힘피트니스(본점),전라남도 순천시 이수로 319(조례동),전라남도 순천시 조례동 1721-5 LG텔레콤
153,정상운영,체력단련장,서귀포시,,제주특별자치도,크로스핏 서귀포,제주특별자치도 서귀포시 일주동로 8537 (동홍동),제주특별자치도 서귀포시 동홍동 135-5 르노삼성자동차
154,정상운영,체력단련장,영등포구,,서울특별시,바디클래스,"서울특별시 영등포구 영중로 138-1, 201호 (영등포동8가)","서울특별시 영등포구 영중로 138-1, 201호 (영등포동8가)"
155,정상운영,체력단련장,중랑구,면목동,서울특별시,바디메이트짐 2호점,서울특별시 중랑구 상봉로 7(면목동),서울특별시 중랑구 면목동 68-2 서일타운
156,정상운영,체력단련장,중랑구,중화동,서울특별시,크로스핏 러쉬,서울특별시 중랑구 동일로 767(중화동),서울특별시 중랑구 중화동 301-110
157,정상운영,체력단련장,김포시,풍무동,경기도,바라다짐,경기도 김포시 풍무로 62(풍무동),경기도 김포시 풍무동 807
158,정상운영,체력단련장,중구,남외동,울산광역시,맞춤 체형 교정 센터,울산광역시 중구 번영로 585 (남외동),울산광역시 중구 남외동 213-3
159,정상운영,체력단련장,천안시,,충청남도,W 휘트니스,"충청남도 천안시 충청남도 천안시 동남구 만남로 84 (신부동, 삼정빌딩 501,601호(5,6층))","충청남도 천안시 충청남도 천안시 동남구 만남로 84 (신부동, 삼정빌딩 501,601호(5,6층))"
160,정상운영,체력단련장,수원시,영통동,경기도,헬스조아 망포점,경기도 수원시 영통구 덕영대로1555번길 16(영통동),경기도 수원시 영통구 영통동 971-1 벽적골롯데아파트
161,정상운영,체력단련장,충주시,,충청북도,세븐짐 3호점,충청북도 충주시 호암수청2로 10(호암동),충청북도 충주시 호암동 1026
162,정상운영,체력단련장,강릉시,,강원도,레드플렉스 짐,강원도 강릉시 남부로17번길 29(내곡동),강원도 강릉시 내곡동 422-7
163,정상운영,체력단련장,유성구,,대전광역시,짐머맨 휘트니스,대전광역시 유성구 노은로 178(지족동),대전광역시 유성구 지족동 901-2 금강프라자
164,정상운영,체력단련장,송파구,잠실동,서울특별시,트레이닝 메이트,서울특별시 송파구 삼전로13길 51(잠실동),서울특별시 송파구 잠실동 231-3 유니크빌
165,정상운영,체력단련장,남양주시,별내동,경기도,무브피티,경기도 남양주시 별내중앙로 30(별내동),경기도 남양주시 별내동 1006-1
