row_num,faci_stat_nm,faci_lat,ftype_nm,cpb_nm,addr_emd_nm,faci_lot,cp_nm,faci_nm,faci_road_addr,faci_addr
159,정상운영,0,인공암벽장,강서구,,0,서울특별시,더월클라이밍(주) 마곡지점,서울특별시 강서구 마곡동로 62(마곡동),서울특별시 강서구 마곡동 796-3 마곡사이언스타워
160,폐업,37.40276108,인공암벽장,안양시,박달동,126.9056559,경기도,안양클라이밍,경기도 안양시 만안구 박달로479번길 5(박달동),경기도 안양시 만안구 박달동 137-1
161,정상운영,37.65261122,인공암벽장,고양시,마두동,126.7781161,경기도,일산올림픽스포츠센터 인공암벽장,경기도 고양시 일산동구 중앙로 1182(마두동),경기도 고양시 일산동구 마두동 801 올림픽스포츠센터
162,정상운영,37.62520122,인공암벽장,남양주시,,127.1553941,경기도,M2클라이밍GYM,경기도 남양주시 다산순환로 356(다산동),경기도 남양주시 다산동 6053-2 푸리마타워
163,정상운영,36.13914327,인공암벽장,구미시,도량동,128.3159663,경상북도,CC클라이밍센터,경상북도 구미시 야은로 299(도량동),경상북도 구미시 도량동 228-2
164,정상운영,36.15436782,인공암벽장,구미시,,128.4325312,경상북도,산동포시즌 클라이밍,경상북도 구미시 산동읍 신당1로 24,경상북도 구미시 산동읍 신당리 1458 바젤-파크시티 제1동
165,정상운영,,인공암벽장,진주시,,,경상남도,빅클라이밍,경상남도 진주시 정촌면 삼일로105번길 32-15,경상남도 진주시 정촌면 예하리 1272-2 
166,정상운영,37.65294652,인공암벽장,노원구,상계동,127.0605503,서울특별시,비숍클라이밍(Bishop Climb),서울특별시 노원구 동일로 1393(상계동),서울특별시 노원구 상계동 730-5 일신프라자
167,정상운영,37.44727172,인공암벽장,시흥시,대야동,126.7918318,경기도,저스트 클라이밍센타,경기도 시흥시 복지로 96(대야동),경기도 시흥시 대야동 568-2 A&C빌딩
168,정상운영,36.36196622,인공암벽장,유성구,,127.3235553,대전광역시,하나클라이밍짐(사단법인 대전하나스포츠클럽),대전광역시 유성구 월드컵대로 32(노은동),대전광역시 유성구 노은동 270 대전월드컵경기장
169,정상운영,37.29034759,인공암벽장,여주시,,127.6356027,경기도,여주클라이밍센터,경기도 여주시 세종로 85(홍문동),경기도 여주시 홍문동 274-6 여주종합터미널
170,정상운영,37.48108554,인공암벽장,송파구,장지동,127.1423948,서울특별시,에어즈락클라이밍,서울특별시 송파구 위례광장로 188(장지동),서울특별시 송파구 장지동 881 아이온스퀘어
171,정상운영,37.85521781,인공암벽장,춘천시,,127.746873,강원도,남춘천클라이밍,강원도 춘천시 춘천순환로 29(석사동),강원도 춘천시 석사동 818-17
172,정상운영,0,인공암벽장,춘천시,,0,강원도,아이클라임(주),강원도 춘천시 동내면 공지로 70-61,강원도 춘천시 동내면 거두리 933-2
173,정상운영,0,인공암벽장,광진구,,0,서울특별시,클라이밍센터,서울특별시 광진구 자양로 120(구의동),서울특별시 광진구 구의동 252-109
174,정상운영,35.84195591,인공암벽장,수성구,매호동,128.7033448,대구광역시,챌린져클라이밍센터,대구광역시 수성구 달구벌대로631길 6(매호동),대구광역시 수성구 매호동 1344-6
175,정상운영,37.50491746,인공암벽장,구로구,구로동,126.8771351,서울특별시,주식회사 클라임잇 구로점,서울특별시 구로구 구로중앙로 215(구로동),서울특별시 구로구 구로동 612-10
176,정상운영,37.48570578,인공암벽장,구로구,구로동,126.8955127,서울특별시,스튜디오볼더 클라이밍짐,서울특별시 구로구 디지털로33길 11(구로동),서울특별시 구로구 구로동 191-7 에이스테크노타워8차
177,정상운영,37.44583575,인공암벽장,시흥시,은행동,126.8020445,경기도,볼더가든,경기도 시흥시 은계호수로 49(은행동),경기도 시흥시 은행동 605 시흥 센트럴돔 그랑트리 캐슬
178,정상운영,35.22889977,인공암벽장,김해시,외동,128.8487907,경상남도,김해클라이밍,"경상남도 김해시 금관대로 1125(외동, 성평그린빌아파트)",경상남도 김해시 외동 1104 성평그린빌아파트
179,정상운영,0,인공암벽장,고양시,,0,경기도,RPM 클라이밍,경기도 고양시 덕양구 고양대로 1942(동산동),경기도 고양시 덕양구 동산동 74-10
180,정상운영,37.70845917,인공암벽장,남양주시,연평리,127.1888247,경기도,오남 무브온 클라이밍,경기도 남양주시 진접읍 진건오남로 982-28,경기도 남양주시 진접읍 연평리 51-2
181,정상운영,35.25032924,인공암벽장,김해시,삼방동,128.903719,경상남도,위드클라이밍짐,경상남도 김해시 인제로 246(삼방동),경상남도 김해시 삼방동 573-7
182,정상운영,35.2029088,인공암벽장,김해시,부곡동,128.8085676,경상남도,더코아 클라이밍,경상남도 김해시 능동로 159(부곡동),경상남도 김해시 부곡동 1161-10
183,정상운영,33.49021277,인공암벽장,제주시,연동,126.4912196,제주특별자치도,픽스볼더,제주특별자치도 제주시 삼무로 41(연동),제주특별자치도 제주시 연동 271-36
184,정상운영,0,인공암벽장,목포시,,0,전라남도,목포리드클라이밍센터,전라남도 목포시 백년대로 324(상동),전라남도 목포시 상동 882-2
185,정상운영,35.31519786,인공암벽장,양산시,범어리,129.0120798,경상남도,어썸클라이밍짐,경상남도 양산시 물금읍 부산대학로 156,경상남도 양산시 물금읍 범어리 2782-4 에이원메트로
186,정상운영,37.39265582,인공암벽장,안양시,안양동,126.9382219,경기도,클라임데이즈,경기도 안양시 만안구 덕천로152번길 25(안양동),경기도 안양시 만안구 안양동 1432 안양아이에스BIZ타워센트럴
187,정상운영,0,인공암벽장,오산시,,0,경기도,오산 클라이밍센터,경기도 오산시 오산로 336(궐동),경기도 오산시 궐동 72-3
188,정상운영,37.48845208,인공암벽장,동작구,사당동,126.9781073,서울특별시,볼더라이프 컴퍼니,서울특별시 동작구 동작대로29길 69(사당동),서울특별시 동작구 사당동 120-1
189,정상운영,37.19339052,인공암벽장,화성시,청계동,127.1000578,경기도,CL클라이밍,경기도 화성시 동탄대로 446(청계동),경기도 화성시 청계동 564
190,정상운영,37.49772931,인공암벽장,구로구,구로동,126.8918526,서울특별시,에이스클라이밍센터,서울특별시 구로구 가마산로27길 14(구로동),서울특별시 구로구 구로동 106-8 신원빌딩
