row_num,faci_stat_nm,ftype_nm,cp_nm,cpb_nm,addr_emd_nm,faci_nm,faci_road_addr,faci_addr,faci_lat,faci_lot
4684,정상운영,인공암벽장,경상남도,김해시,삼계동,퍼스트클라이밍짐(주),경상남도 김해시 가야로 212(삼계동),경상남도 김해시 삼계동 1509-11,35.2586052,128.8720482
4685,정상운영,인공암벽장,경기도,의정부시,호원동,CAC 클라이밍짐,경기도 의정부시 망월로13번길 9(호원동),경기도 의정부시 호원동 119-7 한국산악회회관,37.70778732,127.0467862
4686,정상운영,인공암벽장,경기도,용인시,,경기레포츠클라이밍,경기도 용인시 기흥구 흥덕1로 13(영덕동),경기도 용인시 기흥구 영덕동 1005 흥덕IT밸리,37.27103056,127.0663438
4687,정상운영,인공암벽장,부산광역시,기장군,매학리,리버스 락,부산광역시 기장군 정관읍 정관7로 33-8,부산광역시 기장군 정관읍 매학리 715-6,35.3223535,129.1781367
4688,정상운영,인공암벽장,충청북도,충주시,봉방동,오르락,충청북도 충주시 호암수청1로 55 5층 (호암동),충청북도 충주시 호암동 989 ,0,0
4689,정상운영,인공암벽장,서울특별시,종로구,돈의동,PEAKERS,서울특별시 종로구 돈화문로5가길 1(돈의동),서울특별시 종로구 돈의동 137 피카디리플러스,37.57103715,126.9912292
4690,정상운영,인공암벽장,경기도,부천시,상동,월드클라이밍,경기도 부천시 상동로 90(상동),경기도 부천시 상동 541-1 메가플러스,37.50513416,126.7537319
4691,정상운영,인공암벽장,경기도,시흥시,장곡동,캐치 클라이밍 짐,경기도 시흥시 장현장곡로 2(장곡동),경기도 시흥시 장곡동 251,37.37886232,126.7892983
4692,정상운영,인공암벽장,경기도,안양시,관양동,실내암벽 클라임홀릭,경기도 안양시 동안구 인덕원로30번길 18(관양동),경기도 안양시 동안구 관양동 1489-9,37.40182359,126.9753547
4693,정상운영,인공암벽장,경기도,성남시,,클라임 어스,경기도 성남시 중원구 성남대로 1126(성남동),경기도 성남시 중원구 성남동 4123 메가프라자,37.43027793,127.1298651
4694,정상운영,인공암벽장,서울특별시,관악구,봉천동,더월클라이밍(주) 서울대지점,서울특별시 관악구 남부순환로 1801(봉천동),서울특별시 관악구 봉천동 874-4,37.48182209,126.9503819
4695,정상운영,인공암벽장,경기도,성남시,,손 클라이밍 앤 홀드샵,경기도 성남시 분당구 대왕판교로 670(삼평동),경기도 성남시 분당구 삼평동 682 유스페이스2,37.40207678,127.1061104
4696,정상운영,인공암벽장,경기도,군포시,당정동,볼더팝,경기도 군포시 공단로104번길 11(당정동),경기도 군포시 당정동 317-1 용진지퍼,37.35461901,126.9510872
4697,정상운영,인공암벽장,인천광역시,중구,,메트로락 클라이밍,인천광역시 중구 하늘중앙로195번길 20(중산동),인천광역시 중구 중산동 1884-2,0,0
4698,정상운영,인공암벽장,경기도,용인시,구갈동,볼더메이트 주식회사,경기도 용인시 기흥구 기흥로 58(구갈동),경기도 용인시 기흥구 구갈동 681,37.28056186,127.1179562
4699,정상운영,인공암벽장,서울특별시,서초구,서초동,(사)한국대학산악연맹,서울특별시 서초구 서초대로46길 65(서초동),서울특별시 서초구 서초동 1559-3 아주빌딩,37.49001381,127.0115998
4700,정상운영,인공암벽장,경기도,수원시,,에픽클라임 영통,경기도 수원시 영통구 청명남로34번길 12(영통동),경기도 수원시 영통구 영통동 1010-3,0,0
4701,정상운영,인공암벽장,경기도,수원시,천천동,서수원클라이밍센터,경기도 수원시 장안구 하률로12번길 4(천천동),경기도 수원시 장안구 천천동 557-4 율천프라자,37.30272543,126.974277
4702,정상운영,인공암벽장,부산광역시,동래구,사직동,패밀리 클라이밍센터,부산광역시 동래구 석사로 42-1(사직동),부산광역시 동래구 사직동 71-24,35.2000898,129.0640628
4703,정상운영,인공암벽장,부산광역시,동래구,,락오디세이 동래,부산광역시 동래구 안남로31번길 6 12층 (낙민동),부산광역시 동래구 낙민동 91-3 ,36.49787653,127.265434
4704,정상운영,인공암벽장,경기도,하남시,망월동,브이텐클라이밍(하남미사점),경기도 하남시 미사강변동로 81(망월동),경기도 하남시 망월동 1116 미사역 큐브앤 타워,37.56225063,127.1927183
4705,정상운영,인공암벽장,충청남도,천안시,,홍종열클라이밍짐,충청남도 천안시 서북구 성정두정로 100(두정동),충청남도 천안시 서북구 두정동 1523 열매빌딩,36.83444571,127.1421675
4706,정상운영,인공암벽장,강원도,속초시,,에이짐클라이밍,강원도 속초시 만리공원길 6(교동 럭키교동아파트),강원도 속초시 교동 800-14 럭키교동아파트,0,0
4707,정상운영,인공암벽장,충청북도,청주시,방서동,타기클라이밍센터,충청북도 청주시 상당구 단재로 293(방서동),충청북도 청주시 상당구 방서동 206-1,36.6040211,127.5024593
4708,정상운영,인공암벽장,서울특별시,광진구,중곡동,버티고 클라이밍 짐,서울특별시 광진구 천호대로 611(중곡동),서울특별시 광진구 중곡동 131-5,37.55512746,127.0857288
4709,정상운영,인공암벽장,서울특별시,광진구,중곡동,레드포인트 클라이밍,서울특별시 광진구 천호대로109길 9(중곡동),서울특별시 광진구 중곡동 157-17 리아리움더언타워,37.55734911,127.0807915
4710,정상운영,인공암벽장,경상북도,경산시,대동,노루클라이밍,경상북도 경산시 청운로 24(대동),경상북도 경산시 대동 156-1,35.83735675,128.7536944
4711,정상운영,인공암벽장,경상북도,경산시,금락리,올라클라이밍센터,경상북도 경산시 하양읍 하양로 56,경상북도 경산시 하양읍 금락리 116-329,35.91017771,128.8152358
4712,정상운영,인공암벽장,경기도,구리시,,마운틴스타 클라이밍짐,경기도 구리시 체육관로 82(수택동),경기도 구리시 수택동 847-9 타워클래스,0,0
4713,정상운영,인공암벽장,경기도,화성시,,클라임 어클락,경기도 화성시 동탄기흥로257번가길 33(방교동),경기도 화성시 방교동 780-3,37.18036398,127.0918394
4714,정상운영,인공암벽장,부산광역시,부산진구,전포동,브로스 클라이밍,부산광역시 부산진구 전포대로199번길 19(전포동),부산광역시 부산진구 전포동 690-5 예원빌딩,35.15424417,129.0640248
4715,정상운영,인공암벽장,부산광역시,부산진구,,락오디세이,부산광역시 부산진구 가야대로563번길 31(가야동),부산광역시 부산진구 가야동 60-26,35.15574687,129.0330331
4716,정상운영,인공암벽장,인천광역시,계양구,계산동,인천계양클라이밍센터,인천광역시 계양구 경명대로 1146(계산동),인천광역시 계양구 계산동 18-17,37.54275233,126.734306
4717,정상운영,인공암벽장,경기도,의정부시,신곡동,킹 클라이밍,경기도 의정부시 동일로 460(신곡동),경기도 의정부시 신곡동 334-2,37.72948986,127.0597466
4718,정상운영,인공암벽장,경기도,안양시,안양동,아람클라이밍 짐,경기도 안양시 만안구 만안로 199(안양동),경기도 안양시 만안구 안양동 674-193,37.39870377,126.9244488
4719,정상운영,인공암벽장,경상북도,포항시,양덕동,김대우 암벽교실,경상북도 포항시 북구 장량로145번길 17(양덕동),경상북도 포항시 북구 양덕동 1247,36.08343944,129.3959015
4720,정상운영,인공암벽장,경상북도,포항시,,포항클라이밍아카데미,경상북도 포항시 남구 중앙로 145(해도동),경상북도 포항시 남구 해도동 34-31 삼송빌딩,0,0
4721,정상운영,인공암벽장,경상북도,포항시,원리,포항스파이더클럽,경상북도 포항시 남구 오천읍 남원로 28,경상북도 포항시 남구 오천읍 원리 1387,35.97096517,129.4067954
4722,정상운영,인공암벽장,강원도,속초시,,속초클라이밍짐,강원도 속초시 중앙로 65(청학동),강원도 속초시 청학동 645-6,0,0
4723,정상운영,인공암벽장,대전광역시,유성구,,테크노클라이밍짐,대전광역시 유성구 테크노4로 57(관평동),대전광역시 유성구 관평동 748,0,0
4724,정상운영,인공암벽장,대전광역시,유성구,,클라임커뮤니케이션,대전광역시 유성구 대학로76번안길 62(궁동),대전광역시 유성구 궁동 490-11,0,0
4725,정상운영,인공암벽장,대전광역시,유성구,,클라이밍짐리드,대전광역시 유성구 계룡로 129(봉명동),대전광역시 유성구 봉명동 548-12,0,0
4726,정상운영,인공암벽장,경기도,성남시,수내동,락트리 분당,경기도 성남시 분당구 황새울로 224(수내동 청구블루빌),경기도 성남시 분당구 수내동 11-1 청구블루빌,37.37883167,127.1132859
4727,정상운영,인공암벽장,인천광역시,부평구,부평동,큐브클라이밍짐,인천광역시 부평구 부평문화로 64(부평동),인천광역시 부평구 부평동 199-1,37.49387981,126.7234767
4728,정상운영,인공암벽장,서울특별시,강서구,,더월클라이밍(주) 마곡지점,서울특별시 강서구 마곡동로 62(마곡동),서울특별시 강서구 마곡동 796-3 마곡사이언스타워,0,0
4729,정상운영,인공암벽장,경기도,고양시,마두동,일산올림픽스포츠센터 인공암벽장,경기도 고양시 일산동구 중앙로 1182(마두동),경기도 고양시 일산동구 마두동 801 올림픽스포츠센터,37.65261122,126.7781161
4730,정상운영,인공암벽장,경기도,남양주시,,M2클라이밍GYM,경기도 남양주시 다산순환로 356(다산동),경기도 남양주시 다산동 6053-2 푸리마타워,37.62520122,127.1553941
4731,정상운영,인공암벽장,경상북도,구미시,도량동,CC클라이밍센터,경상북도 구미시 야은로 299(도량동),경상북도 구미시 도량동 228-2,36.13914327,128.3159663
4732,정상운영,인공암벽장,경상북도,구미시,,산동포시즌 클라이밍,경상북도 구미시 산동읍 신당1로 24,경상북도 구미시 산동읍 신당리 1458 바젤-파크시티 제1동,36.15436782,128.4325312
4733,정상운영,인공암벽장,경상남도,진주시,,빅클라이밍,경상남도 진주시 정촌면 삼일로105번길 32-15,경상남도 진주시 정촌면 예하리 1272-2 ,0,0
4734,정상운영,인공암벽장,서울특별시,노원구,상계동,비숍클라이밍(Bishop Climb),서울특별시 노원구 동일로 1393(상계동),서울특별시 노원구 상계동 730-5 일신프라자,37.65294652,127.0605503
4735,정상운영,인공암벽장,경기도,시흥시,대야동,저스트 클라이밍센타,경기도 시흥시 복지로 96(대야동),경기도 시흥시 대야동 568-2 A&C빌딩,37.44727172,126.7918318
4736,정상운영,인공암벽장,대전광역시,유성구,,하나클라이밍짐(사단법인 대전하나스포츠클럽),대전광역시 유성구 월드컵대로 32(노은동),대전광역시 유성구 노은동 270 대전월드컵경기장,36.36196622,127.3235553
4737,정상운영,인공암벽장,경기도,여주시,,여주클라이밍센터,경기도 여주시 세종로 85(홍문동),경기도 여주시 홍문동 274-6 여주종합터미널,37.29034759,127.6356027
4738,정상운영,인공암벽장,서울특별시,송파구,장지동,에어즈락클라이밍,서울특별시 송파구 위례광장로 188(장지동),서울특별시 송파구 장지동 881 아이온스퀘어,37.48108554,127.1423948
4739,정상운영,인공암벽장,강원도,춘천시,,남춘천클라이밍,강원도 춘천시 춘천순환로 29(석사동),강원도 춘천시 석사동 818-17,37.85521781,127.746873
4740,정상운영,인공암벽장,강원도,춘천시,,아이클라임(주),강원도 춘천시 동내면 공지로 70-61,강원도 춘천시 동내면 거두리 933-2,0,0
4741,정상운영,인공암벽장,서울특별시,광진구,,클라이밍센터,서울특별시 광진구 자양로 120(구의동),서울특별시 광진구 구의동 252-109,0,0
4742,정상운영,인공암벽장,대구광역시,수성구,매호동,챌린져클라이밍센터,대구광역시 수성구 달구벌대로631길 6(매호동),대구광역시 수성구 매호동 1344-6,35.84195591,128.7033448
4743,정상운영,인공암벽장,서울특별시,구로구,구로동,주식회사 클라임잇 구로점,서울특별시 구로구 구로중앙로 215(구로동),서울특별시 구로구 구로동 612-10,37.50491746,126.8771351
4744,정상운영,인공암벽장,서울특별시,구로구,구로동,스튜디오볼더 클라이밍짐,서울특별시 구로구 디지털로33길 11(구로동),서울특별시 구로구 구로동 191-7 에이스테크노타워8차,37.48570578,126.8955127
4745,정상운영,인공암벽장,경기도,시흥시,은행동,볼더가든,경기도 시흥시 은계호수로 49(은행동),경기도 시흥시 은행동 605 시흥 센트럴돔 그랑트리 캐슬,37.44583575,126.8020445
