addr_ctpv_nm,nation_yn,faci_daddr,row_num,base_ymd,faci_stat_nm,faci_mng_type_cd,reg_dt,inout_gbn_nm,faci_zip,faci_gfa,faci_road_daddr,faci_cd_hash,ftype_nm,cpb_nm,addr_emd_nm,addr_cpb_nm,faci_road_zip,faci_reg_ymd,updt_dt,faci_gb_nm,cp_nm,faci_nm,faci_road_addr,atnm_chk_yn,fcob_nm,faci_addr
"서울특별시","N","8층",664,"20210420","정상운영","","2021-04-27","실내","03182",151,"8층","NpJrbLfMWuR0sWMGlti3JY3Rxhu3rhnAaPr9QGSs6lA=","체력단련장","종로구","신문로1가","종로구","03182","","2023-04-12","신고","서울특별시","나봄PT&PILATES","서울특별시 종로구 새문안로 89 (신문로1가)","Y","체력단련장업","서울특별시 종로구 신문로1가 25 정우빌딩"
"부산광역시","N","",665,"20050714","정상운영","자체운영        ","2017-07-29","실내","46243",407,"","svdXvl9ll3mVYpv8nWoyhxcZg5OuODyMsiq/0FB9jOY=","체력단련장","금정구","구서동","금정구","46243","","2023-02-09","신고","부산광역시","맨하탄 휘트니스&피티(PT)","부산광역시 금정구 중앙대로1841번길 23 (구서동)","Y","체력단련장업",""
"","N","2층",666,"20141104","정상운영","자체운영        ","2017-07-29","실내","46278",851,"2층","k37U7GQghYoYDYQNF5jV5rexdtn5IHFZrhLfOwyLSTs=","체력단련장","금정구","부곡동","","46278","","2023-02-09","신고","부산광역시","피트니스 인앤스타","부산광역시 금정구 중앙대로1685번길 7 (부곡동)","Y","체력단련장업",""
"경기도","N","",667,"20221214","정상운영","","2023-03-08","없음","14055",135,"","","체력단련장","안양시","관양동","안양시","14055","","2023-03-09","신고","경기도","이고 피티 앤 필라테스","경기도 안양시 동안구 부림로 182(관양동)","Y","체력단련장업","경기도 안양시 동안구 관양동 1122-5"
"경기도","N","",668,"20230103","정상운영","","2023-03-08","없음","13925",621,"","","체력단련장","안양시","비산동","안양시","13925","","2023-03-08","신고","경기도","리버스휘트니스 비산점","경기도 안양시 동안구 비산로 33(비산동)","Y","체력단련장업","경기도 안양시 동안구 비산동 547-18 비산수풀채"
"경기도","N","",669,"20220308","정상운영","자체운영        ","2022-07-15","없음","14047",1200,"","aakvAnSEVFODC09QjG0PeXS+Y6GuJrKynxAgN3s8VDM=","체력단련장","안양시","비산동","안양시 동안구","14047","","2023-03-08","신고","경기도","자마이카 피트니스 앤 스파","경기도 안양시 동안구 평촌대로243번길 30(비산동)","Y","체력단련장업","경기도 안양시 동안구 비산동 1110-1 샤크존"
"","N","",670,"20170905","정상운영","자체운영        ","2017-09-05","없음","13936",297,"","pQfbpTAm3F/YfB5Wj1ZNtK5dpiaIyOfgwJ03oAUhzMc=","체력단련장","안양시","관양동","","13936","","2023-03-08","신고","경기도","라인짐 휘트니스","경기도 안양시 동안구 관악대로287번길 63 (관양동)","Y","체력단련장업",""
"경기도","N","",671,"20230105","정상운영","","2023-03-08","없음","14063",159,"","","체력단련장","안양시","평촌동","안양시 동안구","14063","","2023-03-08","신고","경기도","소임PT STUDIO","경기도 안양시 동안구 흥안대로 416(평촌동)","Y","체력단련장업","경기도 안양시 동안구 평촌동 118-7 영우빌딩"
"경기도","N","",672,"20220228","정상운영","자체운영        ","2022-07-15","실내","14103",220,"","AAXU0TvJyCbbhN0/8MEU+pxT/I5bMD8Q00TxYsaJBAM=","체력단련장","안양시","평촌동","안양시","14103","","2023-03-08","신고","경기도","바른운동PT 평촌1호점","경기도 안양시 동안구 귀인로190번길 39(평촌동)","Y","체력단련장업","경기도 안양시 동안구 평촌동 916"
"인천광역시","N","",673,"20230113","정상운영","","2023-02-16","없음","21355",149,"","","체력단련장","부평구","부평동","","21355","","2023-02-16","신고","인천광역시","크로스핏 굴포천","인천광역시 부평구 길주남로 67(부평동)","Y","체력단련장업","인천광역시 부평구 부평동 906-3"
"경기도","N","",674,"20150217","정상운영","자체운영        ","2017-09-22","실내","17808",273,"","0aDIDwn9pcKxehT5uRelupE4fQZYbQcQPKX66c64pP4=","체력단련장","평택시","옥길리","평택시","17808","","2023-03-15","신고","경기도","바디앤피트","경기도 평택시 청북읍 안청로2길 5","Y","체력단련장업","경기도 평택시 청북읍 옥길리 1162-3"
"인천광역시","N","석남프라자 B01호 (석남동)",675,"20230111","정상운영","","2023-02-09","실내","22784",462,"석남프라자 B01호 (석남동)","","체력단련장","서구","석남동","서구","22784","","2023-02-09","신고","인천광역시","센스짐 석남점","인천광역시 서구 가정로 308(석남동)","Y","체력단련장업","인천광역시 서구 석남동 456-6 석남프라자"
"서울특별시","N","",676,"20230210","정상운영","","2023-04-12","실내","03630",98,"","","체력단련장","서대문구","홍제동","서대문구","03630","","2023-04-12","신고","서울특별시","짐굿라이프 홍제점","서울특별시 서대문구 통일로 430 (홍제동)","Y","체력단련장업","서울특별시 서대문구 홍제동 174-13"
"서울특별시","N","",677,"20220420","정상운영","","2023-04-12","실내","03646",263,"","","체력단련장","서대문구","홍제동","서대문구","03646","","2023-04-12","신고","서울특별시","마카롱 PT","서울특별시 서대문구 통일로35길 14-4 (홍제동)","Y","체력단련장업","서울특별시 서대문구 홍제동 159-3"
"경기도","N","",678,"20161226","폐업","","2016-12-26","실내","10501","","","9toCjQ/uMjPx3DSEKSTPp4KQEs8rnfx/jvrPe6fkBwc=","체력단련장","고양시","화정동","고양시 덕양구","10501","","2023-03-08","신고","경기도","화정별빛","경기도 고양시 덕양구 화신로 340 (화정동, 별빛마을7단지아파트)","Y","체력단련장업","경기도 고양시 덕양구 화정동  953 별빛마을7단지아파트"
"서울특별시","N","",679,"20220324","정상운영","","2023-04-12","실내","03766",739,"","","체력단련장","서대문구","대현동","서대문구","03766","","2023-04-12","신고","서울특별시","더 포스짐","서울특별시 서대문구 신촌역로 10 (대현동, 혜우빌딩)","Y","체력단련장업","서울특별시 서대문구 대현동 101-7 혜우빌딩"
"","N","3층",680,"20161231","정상운영","자체운영        ","2016-12-31","실내","10338",255,"","ARSb6J/wDD8XS7zQgbrwlOCwCitQoGXzbSNux+KGVCE=","체력단련장","고양시","중산동","","10338","","2023-03-09","신고","경기도","MJ P.T GYM","경기도 고양시 일산동구 고봉로 270 (중산동)","Y","체력단련장업",""
"세종특별자치시","N","",681,"20221103","정상운영","","2023-02-09","실내","30146",115,"","","체력단련장","세종시","반곡동","세종시","30146","","2023-02-09","신고","세종특별자치시","내추럴짐","세종특별자치시 한누리대로 1820(반곡동)","Y","체력단련장업","세종특별자치시 반곡동 49-14 왕관빌딩"
"세종특별자치시","N","",682,"20221221","정상운영","","2023-02-09","실내","30148",785,"","","체력단련장","세종시","소담동","세종시","30148","","2023-02-09","신고","세종특별자치시","핫플짐 소담점","세종특별자치시 법원2로 12(소담동)","Y","체력단련장업","세종특별자치시 소담동 557 거북선1"
"세종특별자치시","N","",683,"20221213","정상운영","","2023-02-09","실내","30083",722,"","","체력단련장","세종시","용포리","세종시","30083","","2023-02-09","신고","세종특별자치시","(주)엠원업","세종특별자치시 금남면 용포로 115","Y","체력단련장업","세종특별자치시 금남면 용포리 213-8"
"서울특별시","N","",684,"20220330","정상운영","","2023-04-12","실내","03665",114,"","","체력단련장","서대문구","남가좌동","서대문구","03665","","2023-04-12","신고","서울특별시","씰피티클럽","서울특별시 서대문구 증가로10길 50 (남가좌동)","Y","체력단련장업","서울특별시 서대문구 남가좌동 325-2"
"경기도","N","401,402,403호 군자프라자",685,"20170207","정상운영","자체운영        ","2017-02-07","실내","15068",635,"","AOCIBUDxCclNbTqsojHDJoDpoMNnqI6+DmarSvi1QWo=","체력단련장","시흥시","거모동","시흥시","15068","","2023-03-08","신고","경기도","PITBULL GYM","경기도 시흥시 군자로 507 (거모동)","Y","체력단련장업",""
"서울특별시","N","",686,"20220314","정상운영","","2023-04-12","실내","03670",1073,"","","체력단련장","서대문구","남가좌동","서대문구","03670","","2023-04-12","신고","서울특별시","주) 건강과땀 휘트니스 명지대","서울특별시 서대문구 증가로 150 (남가좌동, DMC센트럴아이파크)","Y","체력단련장업","서울특별시 서대문구 남가좌동 388 DMC센트럴아이파크"
"대구광역시","N","3,4층",687,"20210309","정상운영","자체운영        ","2021-06-02","실내","42047",474,"3,4층","dK+xYpDndQzsMI+ev3SfNK8FgZryTWaY4fXj+Q9o8RI=","체력단련장","수성구","만촌동","수성구","42047","","2023-04-12","신고","대구광역시","오투짐(O2GYM)","대구광역시 수성구 국채보상로 1079 (만촌동)","Y","체력단련장업","대구광역시 수성구 만촌동 685-8"
"인천광역시","N","413호 (송도동)",688,"20221223","정상운영","","2023-04-12","없음","22011",246,"413호 (송도동)","","체력단련장","연수구","송도동","연수구","22011","","2023-04-12","신고","인천광역시","국대PT","인천광역시 연수구 하모니로178번길 22 (송도동)","Y","체력단련장업","인천광역시 연수구 송도동 10-7"
"경상북도","N","",689,"20210526","정상운영","","2021-06-24","실내","37678",136,"","SLV5DVICR+YKTktMfZDSZuKRU+MwCOOILAxSh4zsjMQ=","체력단련장","포항시","대잠동","포항시","37678","","2023-05-03","신고","경상북도","Sun Fitness Lab","경상북도 포항시 남구 대이로111번길 4-1 (대잠동)","Y","체력단련장업","경상북도 포항시 남구 대잠동 459-7"
"충청북도","N","",690,"20210727","폐업","자체운영        ","2021-12-08","없음","28362",224,"","SGZf/fK+vrDu6y7eYlvWlGGcOTF+ctnsOZsbOS8WtzE=","체력단련장","청주시","비하동","청주시","28362","","2023-03-08","신고","충청북도","피티맛짐","충청북도 청주시 흥덕구 청향로9번길 40-4(비하동)","Y","체력단련장업","충청북도 청주시 흥덕구 비하동 687-7"
"경상남도","N","한빛주택사옥 5층",691,"20031030","정상운영","","2016-12-31","실내","50964",270,"(흥동, 한빛주택사옥 5층)","Hy7OqP1wsV9zxKwJd+2LB3z+NqF5+FknPZeXQz3U2r4=","체력단련장","김해시","","김해시","50964","20031030","2023-02-21","신고","경상남도","힐링휘트니스","경상남도 김해시 전하로161번길 10 (흥동, 한빛주택사옥 5층)","Y","체력단련장업","경상남도 김해시 흥동 418-1 한빛주택사옥 5층 "
"경상북도","N","",692,"20220621","정상운영","","2023-02-21","실내","38022",79,"1층","","체력단련장","경주시","","경주시","38022","","2023-02-21","신고","경상북도","오늘의 마이핏","경상북도 경주시 안강읍 비화중로2길 26","Y","체력단련장업","경상북도 경주시 안강읍 양월리 1277-23"
"충청남도","N","",693,"20220412","정상운영","","2023-02-21","없음","32570",221,"2층 (신관동)","","체력단련장","공주시","","공주시","32570","","2023-02-21","신고","충청남도","W PT STUDIO","충청남도 공주시 관골2길 24-13(신관동)","Y","체력단련장업","충청남도 공주시 신관동 336-4"
"충청북도","N","",694,"20230126","정상운영","","2023-02-21","없음","28452",195,"2층 (봉명동)","","체력단련장","청주시","","청주시","28452","","2023-02-21","신고","충청북도","휘트니스 오름","충청북도 청주시 흥덕구 직지대로 591(봉명동)","Y","체력단련장업","충청북도 청주시 흥덕구 봉명동 1619"
"충청북도","N","장환빌딩",695,"20230201","정상운영","","2023-02-21","없음","28569",195,"장환빌딩 2층 (봉명동)","","체력단련장","청주시","","청주시","28569","","2023-02-21","신고","충청북도","진바디핏","충청북도 청주시 흥덕구 직지대로 552(봉명동)","Y","체력단련장업","충청북도 청주시 흥덕구 봉명동 166 장환빌딩"
"충청북도","N","",696,"20230203","정상운영","","2023-02-21","없음","28594",194,"지하층 (복대동)","","체력단련장","청주시","","청주시","28594","","2023-02-21","신고","충청북도","휘트니스 오름","충청북도 청주시 흥덕구 내수동로 43(복대동)","Y","체력단련장업","충청북도 청주시 흥덕구 복대동 857-8"
"충청북도","N","",697,"20221122","정상운영","","2022-12-06","없음","28614",204,"2층 (성화동)","xbS77/JGyPr3DyXWQAsnECUsX03LVHxe7MVobZqfUbQ=","체력단련장","청주시","","청주시","28614","","2023-02-21","신고","충청북도","리미티드 짐","충청북도 청주시 서원구 장전로 8(성화동)","Y","체력단련장업","충청북도 청주시 서원구 성화동 731"
"충청북도","N","",698,"20220914","정상운영","","2022-10-07","없음","28808",413,"703호 (용암동)","JcwwsdSxaZ7k3nugvWIKXuMGeS3T37yB76s/6qvvIGs=","체력단련장","청주시","","청주시","28808","","2023-02-21","신고","충청북도","휘트니스 온","충청북도 청주시 상당구 중고개로 129(용암동)","Y","체력단련장업","충청북도 청주시 상당구 용암동 3077"
"경기도","N","남도빌딩",699,"20221005","정상운영","","2022-11-07","없음","12967",231,"남도빌딩 지하층 1호 (덕풍동)","OL6ABUIMeZc2DUZuFQ4O17iF5P17As6C71dE30ZnQjA=","체력단련장","하남시","","하남시","12967","","2023-02-21","신고","경기도","크로스핏 에이블 하남","경기도 하남시 하남대로 837(덕풍동)","Y","체력단련장업","경기도 하남시 덕풍동 319-2 남도빌딩"
"경기도","N","303호",700,"20230201","정상운영","","2023-02-09","없음","16850",269,"303호","","체력단련장","용인시","성복동","용인시","16850","","2023-02-09","신고","경기도","제이트레이닝센터","경기도 용인시 수지구 성복2로 100(성복동)","Y","체력단련장업","경기도 용인시 수지구 성복동 162-2 예반 아이엔 프라자"
