addr_ctpv_nm,nation_yn,faci_daddr,row_num,base_ymd,faci_stat_nm,reg_dt,inout_gbn_nm,faci_lat,faci_zip,faci_gfa,faci_road_daddr,ftype_nm,cpb_nm,addr_emd_nm,faci_road_zip,faci_lot,updt_dt,faci_gb_nm,cp_nm,faci_nm,faci_road_addr,atnm_chk_yn,fcob_nm,faci_addr
"경기도","N","",257,"","정상운영","2016-12-31","실내","37.407129453483314","13974",127,"","권투","안양시","석수동","13974","126.89863879042369","2020-07-27","신고","경기도","원투복싱클럽","경기도 안양시 만안구 충훈로93번길 7-10 (석수동)","Y","체육도장업","경기도 안양시 만안구 석수동 785-25"
"대구광역시","N","지하1층",258,"","정상운영","2016-12-26","","35.8472034819","42416","","","권투","남구","대명동","42416","128.5902065102","2020-07-27","신고","대구광역시","복싱프라자","대구광역시 남구 중앙대로 155 (대명동)","Y","체육도장업","대구광역시 남구 대명동  30-4"
"","N","3층",259,"","정상운영","2016-12-26","실내","35.8457298103","42419","","","권투","남구","대명동","42419","128.5803264948","2020-07-27","신고","대구광역시","경상권투체육관","대구광역시 남구 현충로 146 (대명동)","Y","체육도장업","대구광역시 남구 대명동  1713-12"
"","N","3층",260,"","정상운영","2016-12-26","실내","35.8353844131","42498","","","권투","남구","대명동","42498","128.5596523555","2020-07-27","신고","대구광역시","신동기 복싱 체육관","대구광역시 남구 관문시장1길 56 (대명동)","Y","체육도장업","대구광역시 남구 대명동  1161-1"
"","N","3층",261,"20161226","정상운영","2016-12-26","실내","35.8570478821","42402","","","권투","남구","대명동","42402","128.5806264204","2021-11-24","신고","대구광역시","월드권투체육관","대구광역시 남구 명덕로 96 (대명동)","Y","체육도장업","대구광역시 남구 대명동  2133-32"
"부산광역시","N","몰운대종합시장상가",262,"20160526","정상운영","2016-12-31","실내","35.0487712466","49505",141,"몰운대종합시장상가 402호 (다대동)","권투","사하구","","49505","128.9646210555","2022-04-16","신고","부산광역시","해피복싱","부산광역시 사하구 다대로 704, 몰운대종합시장상가 402호 (다대동)","Y","체육도장업","부산광역시 사하구 다대동 1548-37 몰운대종합시장상가 402호"
"경기도","N","3층",263,"20161226","정상운영","2016-12-26","실내","37.704425256","10274",247,"","권투","고양시","고양동","10274","126.9019003797","2022-07-05","신고","경기도","백인철 권투체육관","경기도 고양시 덕양구 혜음로 43 (고양동)","Y","체육도장업","경기도 고양시 덕양구 고양동  120-1"
"","N","",264,"","정상운영","2016-12-22","실내","35.8583391898","42628",203,"","권투","달서구","용산동","42628","128.5296066189","2020-07-27","신고","대구광역시","와룡 다이어트 복싱","대구광역시 달서구 용산서로 4-22 (용산동)","Y","체육도장업","대구광역시 달서구 용산동  930-8"
"","N","",265,"","정상운영","2016-12-22","실내","35.8118800716","42770",191,"","권투","달서구","진천동","42770","128.5178771419","2020-07-27","신고","대구광역시","정기영2관복싱체육관","대구광역시 달서구 월배로 22 (진천동)","Y","체육도장업","대구광역시 달서구 진천동  785-12"
"경기도","N","3층",266,"20161227","폐업","2016-12-27","실내","37.4038876775","13987",93,"","권투","안양시","박달동","13987","126.9098834411","2020-06-19","신고","경기도","RED 짐 복싱 다이어트 체육관","경기도 안양시 만안구 양화로 126 (박달동)","Y","체육도장업",""
"","N","",267,"","폐업","2016-12-31","","35.8440336981","","","","권투","경주시","","","129.213808465","2020-01-30","신고","경상북도","경주권투체육관","경상북도 경주시  계림로 110-1 (황오동)","Y","체육도장업","경상북도 경주시  계림로 110-1 (황오동)"
"경상북도","N","",268,"20161231","정상운영","2016-12-31","실내외","35.841914697","38061",111,"","권투","경주시","충효동","38061","129.1880270402","2022-11-09","신고","경상북도","충효복싱짐","경상북도 경주시 충효녹지길 26-13 (충효동)","Y","체육도장업","경상북도 경주시 충효동 3003-2"
"","N","",269,"20161231","정상운영","2016-12-31","","35.8440191681","","","","권투","경주시","","","129.206371324","2021-08-26","신고","경상북도","경주권투체육관","경상북도 경주시  금성로 295 (성건동, 경주중앙시장상가)","Y","체육도장업","경상북도 경주시  금성로 295 (성건동, 경주중앙시장상가)"
"","N","",270,"20161231","정상운영","2016-12-31","실내","35.8608731392","",176,"","권투","경주시","","","129.223911215","2021-08-26","신고","경상북도","T.F BOXING GYM","경상북도 경주시  양정로 315, 2층 (용강동)","Y","체육도장업","경상북도 경주시  양정로 315, 2층 (용강동)"
"경상북도","N","",271,"20161231","정상운영","2016-12-31","실내외","35.84185246461325","38061",157,"","권투","경주시","충효동","38061","129.1882776424149","2021-04-24","신고","경상북도","탑앤탑 복싱클럽","경상북도 경주시 충효2길 11 (충효동)","Y","체육도장업","경상북도 경주시 충효동 3007-5"
"경기도","N","6층",272,"","정상운영","2016-12-31","실내","37.7519884775","10915",402,"6층","권투","파주시","금촌동","10915","126.7676321162","2020-07-27","신고","경기도","A 짐","경기도 파주시 금빛로 24-17 (금촌동)","Y","체육도장업","경기도 파주시 금촌동 988-4 월드프라자"
"서울특별시","N","지하2층",273,"20130827","정상운영","2016-12-26","실내","37.5513390696","04043",0,"","권투","마포구","서교동","04043","126.9190402303","2020-11-19","신고","서울특별시","익스트림에스 홍대","서울특별시 마포구 잔다리로3길 7 (서교동)","Y","체육도장업",""
"","N","1001호",274,"20161231","정상운영","2016-12-31","실내","37.7114035517","10905",755,"1001호","권투","파주시","동패동","10905","126.7458526576","2022-04-30","신고","경기도","팀 에이스","경기도 파주시 미래로 375 (동패동)","Y","체육도장업","경기도 파주시 동패동 1759-5 삼성메디컬 프라자"
"","N","",275,"20161231","폐업","2016-12-31","","35.8668086157","","","","권투","경주시","","","129.210669461","2022-08-17","신고","경상북도","신라권투체육관","경상북도 경주시  용담로116번길 26 (황성동)","Y","체육도장업","경상북도 경주시  용담로116번길 26 (황성동)"
"","N","",276,"","폐업","2016-12-31","","37.5163325615","",92,"","권투","부평구","","","126.703975792","2020-07-27","신고","인천광역시","미추홀복싱체육관","인천광역시 부평구 마장로 427  (청천동,3층)","Y","체육도장업","인천광역시 부평구 마장로 427  (청천동,3층)"
"","N","4층",277,"20130807","정상운영","2016-12-26","","37.5481128076","04136","","","권투","마포구","대흥동","04136","126.9424456725","2019-01-23","신고","서울특별시","J.J Team Boxing Gym","서울특별시 마포구 대흥로 94 (대흥동)","Y","체육도장업",""
"인천광역시","N","",278,"20130703","정상운영","2016-12-31","실내","37.4672537867","21510",242,"지하1층","권투","남동구","","21510","126.708618672","2019-01-02","신고","인천광역시","용인대 SM복싱클럽 5관","인천광역시 남동구 경인로644번길 2 (간석동)","Y","체육도장업","인천광역시 남동구 간석동 110-3 세아빌딩"
"","N","",279,"20150727","폐업","2016-12-31","실내","37.4313789276","",162,"","권투","남동구","","","126.715934654","2020-06-19","신고","인천광역시","남촌진아복싱체육관","인천광역시 남동구 인천광역시 남동구 남촌동로3번길 36, 3층 (남촌동)","Y","체육도장업","인천광역시 남동구 인천광역시 남동구 남촌동로3번길 36, 3층 (남촌동)"
"충청북도","N","3층",280,"","정상운영","2016-12-27","없음","36.6711588693","28325",360,"","권투","청주시","주중동","28325","127.4956225036","2020-07-27","신고","충청북도","골든보이복싱짐","충청북도 청주시 청원구 충청대로 167 (주중동)","Y","체육도장업","충청북도 청주시 청원구 주중동  1059"
"인천광역시","N","6층",281,"20131216","정상운영","2016-12-31","실내","37.3986883459","21679",169,"6층","권투","남동구","논현동","21679","126.7258971456","2019-01-03","신고","인천광역시","대한권투체육관","인천광역시 남동구 논고개로 81 (논현동)","Y","체육도장업","인천광역시 남동구 논현동 746-3 우리들메디타워"
"","N","",282,"20140106","폐업","2016-12-31","","37.3920021487","",136,"","권투","남동구","","","126.727181756","2020-06-19","신고","인천광역시","레드윙 복싱","인천광역시 남동구 인천광역시 남동구 에코중앙로156번길 5-28, 2층 (논현동)","Y","체육도장업","인천광역시 남동구 인천광역시 남동구 에코중앙로156번길 5-28, 2층 (논현동)"
"","N","",283,"20140422","정상운영","2016-12-31","","37.4526238704","",211,"","권투","남동구","","","126.711094016","2016-12-31","신고","인천광역시","현s 복싱클럽","인천광역시 남동구 인천광역시 남동구 구월남로 194","Y","체육도장업","인천광역시 남동구 인천광역시 남동구 구월남로 194"
"","N","2층",284,"20140501","정상운영","2016-12-31","","37.4550576382","21535",251,"2층","권투","남동구","만수동","21535","126.7282458489","2022-07-08","신고","인천광역시","용인대SM복싱클럽 만수점","인천광역시 남동구 구월로 338 (만수동)","Y","체육도장업","인천광역시 남동구 만수동 947 성호빌딩"
"인천광역시","N","",285,"20140520","정상운영","2016-12-31","실내","","21596",142,"201~203호 (만수동)","권투","남동구","만수동","21596","","2020-10-09","신고","인천광역시","용인대SM복싱크로스핏짐","인천광역시 남동구 장승남로 36, 201~203호 (만수동)","Y","체육도장업","인천광역시 남동구 만수동 1041 "
"","N","",286,"20140723","정상운영","2016-12-31","","37.3910009755","",111,"","권투","남동구","","","126.72595224","2016-12-31","신고","인천광역시","용인대복싱클럽","인천광역시 남동구 인천광역시 남동구 에코중앙로156번길 8, 2층 (논현동)","Y","체육도장업","인천광역시 남동구 인천광역시 남동구 에코중앙로156번길 8, 2층 (논현동)"
"","N","",287,"","정상운영","2016-12-31","","35.8192849518","",106,"","권투","전주시","","","127.115973441","2020-07-27","신고","전라북도","원찬희 복싱클럽","전라북도 전주시 전라북도 전주시 완산구 효자로 279, 3층 (중화산동2가)","Y","체육도장업","전라북도 전주시 전라북도 전주시 완산구 효자로 279, 3층 (중화산동2가)"
"","N","",288,"","정상운영","2016-12-31","","35.8320070134","",254,"","권투","전주시","","","127.11229983","2020-07-27","신고","전라북도","파워복싱","전라북도 전주시 전라북도 전주시 완산구 당산로 36 (서신동, 한국양봉농협)","Y","체육도장업","전라북도 전주시 전라북도 전주시 완산구 당산로 36 (서신동, 한국양봉농협)"
"","N","",289,"20140721","정상운영","2016-12-31","","35.7872569591","",296,"","권투","전주시","","","127.130731338","2016-12-31","신고","전라북도","복싱 매니아","전라북도 전주시 전라북도 전주시 완산구 모악로 4680, 3층 (평화동2가)","Y","체육도장업","전라북도 전주시 전라북도 전주시 완산구 모악로 4680, 3층 (평화동2가)"
"","N","",290,"","폐업","2016-12-31","","37.4228741772","",144,"","권투","연수구","","","126.675639905","2020-07-27","신고","인천광역시","태풍권투체육관","인천광역시 연수구 인천광역시 연수구 함박뫼로 76  (연수동,2층)","Y","체육도장업","인천광역시 연수구 인천광역시 연수구 함박뫼로 76  (연수동,2층)"
"인천광역시","N","3층",291,"20161231","정상운영","2016-12-31","실내","37.4284813251","21909",171,"3층","권투","연수구","선학동","21909","126.6984967299","2020-10-24","신고","인천광역시","다인복싱체육관","인천광역시 연수구 학나래로 120 (선학동)","Y","체육도장업","인천광역시 연수구 선학동 401 우영빌딩"
