addr_ctpv_nm,nation_yn,row_num,base_ymd,faci_stat_nm,reg_dt,inout_gbn_nm,faci_lat,faci_zip,sdwn_ymd,faci_gfa,faci_cd_hash,ftype_nm,cpb_nm,addr_emd_nm,addr_cpb_nm,faci_road_zip,faci_lot,updt_dt,faci_gb_nm,cp_nm,faci_nm,faci_road_addr,atnm_chk_yn,fcob_nm,faci_addr
"경상북도","N",785,"20111010","정상운영","2016-12-31","실내","36.13722036735531","39184","",177,"Wpi8q9/goB+ljEGQVoK5i0NHnIncZPsAHpgyeCYYTZM=","태권도","구미시","옥계동","구미시","39184","128.42545807659744","2023-04-21","신고","경상북도","현진태권도장","경상북도 구미시 산호대로35길 10 (옥계동)","Y","체육도장업","경상북도 구미시 옥계동 794-1 구미4공단우체국"
"","N",786,"20000307","정상운영","2016-12-31","실내","","08251","",103,"zkf1qGsNdmlbWHvMR+5LxWbapYFkJCLYw/e9SnxR3rg=","태권도","구로구","","","08251","","2023-03-08","신고","서울특별시","한국체대 백호 김기준 태권도","서울특별시 구로구 고척로21나길 42 (개봉동)","Y","체육도장업","서울특별시 구로구 개봉동 38-10 "
"","N",787,"20161231","정상운영","2016-12-31","실내","37.5015435143","138845","",228,"96BQOSslCYtShz3Fufi/eUIlbQcsV6CHmb5TDZOdoog=","태권도","송파구","","","138845","127.098593549","2023-03-04","신고","서울특별시","드림태권도장","서울특별시 송파구 삼학사로12길 14 (석촌동)","Y","체육도장업",""
"","N",788,"20010514","폐업","2016-12-31","없음","38.0639140133","24633","20230404",167,"BAts8g4ZCQVVK12Ns6biaZ4K3jK5tByafgBy8PMSt98=","태권도","인제군","","","24633","128.1688807571","2023-04-05","신고","강원도","인제체육관","강원도 인제군 인제읍 인제로140번길 30","Y","체육도장업","강원도 인제군 인제읍 남북리 804-10 "
"경기도","N",789,"20060613","정상운영","2023-04-05","없음","0","15801","",240,"","태권도","군포시","","군포시","15801","0","2023-04-05","신고","경기도","코리아 특전 태권도장","경기도 군포시 곡란로 24 (산본동)","Y","체육도장업","경기도 군포시 산본동 1055 매화아파트 상가"
"","N",790,"20161231","정상운영","2016-12-31","","36.8023715601","","","","ye5J7mxKVsBxAcnkBI8VbT5XG2qlMsh6dVBjU78XzsE=","태권도","천안시","","","","127.119092537","2023-03-30","신고","충청남도","대한합기도진중관","충청남도 천안시 충청남도 천안시 서북구 월봉로 132, 지하층 (쌍용동, 타워프라자)","Y","체육도장업","충청남도 천안시 충청남도 천안시 서북구 월봉로 132, 지하층 (쌍용동, 타워프라자)"
"경기도","N",791,"20230302","정상운영","2023-04-05","실내","37.3530716665426","15864","",118,"","태권도","군포시","","군포시","15864","126.929771095073","2023-04-05","신고","경기도","산본용인대체육관","경기도 군포시 오금로 15-30 (금정동)","Y","체육도장업","경기도 군포시 금정동 875-4 세원교육센터"
"","N",792,"20120808","폐업","2016-12-31","실내","36.0847154753","37587","20230405",213,"TftaDEgQdS3pNPVyIXeavxkRaf4Y/TuwsB4IRp4n9k4=","태권도","포항시","","","37587","129.3946814724","2023-04-06","신고","경상북도","박근동태권스쿨","경상북도 포항시 북구 천마로89번길 18-1, 2층 (양덕동)","Y","체육도장업","경상북도 포항시 북구 양덕동 1221 "
"","N",793,"20161231","정상운영","2016-12-31","실내","","51468","",95,"TIK0xZDNyPYOdFB9+J8lrssbbv2bp/dpFp5GZjGjZsU=","태권도","창원시","","","51468","","2023-04-04","신고","경상남도","하늬바람태권도장","경상남도 창원시 성산구 대암로 268 (대방동)","Y","체육도장업","경상남도 창원시 성산구 대방동 375 대방2차덕산타운"
"경기도","N",794,"20161231","정상운영","2016-12-31","실내","37.4466155493","462802","",238,"as3UJ2q5Ua3yypyO06LsoFMQW/c1YbiFXGS4N9Gz/a8=","태권도","성남시","","성남시","462802","127.167872868","2023-03-31","신고","경기도","예일태권도장","경기도 성남시 중원구 광명로 378 (금광동,(2충))","Y","체육도장업","경기 성남시 중원구 광명로 378"
"서울특별시","N",795,"20161231","정상운영","2016-12-31","","","137160","",77,"vowKK4MSKPo8KdFPm8xx+ON6yWfIMyNYadRnC4/K5K4=","태권도","서초구","","서초구","137160","","2023-04-08","신고","서울특별시","예다함 태권도장","서울특별시 서초구 청계산로7길 43 (신원동, 서초포레스타5단지 상가 202호)","Y","체육도장업","서울특별시 서초구 신원동 374 내곡보금자리주택지구5블록 서초포레스타5단지 상가 202호 "
"","N",796,"20161231","폐업","2016-12-31","실내","37.6138580761","131788","20230406",83,"5BZ/5SAjIKBUzK8Cbhg4yboFGkV5AamyPW2hsdTWGdo=","태권도","중랑구","","","131788","127.094324434","2023-04-08","신고","서울특별시","한체대석사 봉화태권도","서울특별시 중랑구 신내로 155 (신내동)","Y","체육도장업","서울 중랑구 신내로 155"
"경기도","N",797,"20230405","정상운영","2023-04-06","없음","0","15002","",204,"","태권도","시흥시","","시흥시","15002","0","2023-04-07","신고","경기도","HIT 히트 태권도장","경기도 시흥시 장곡1로 35 (장곡동)","Y","체육도장업","경기도 시흥시 장곡동 872"
"인천광역시","N",798,"20230303","정상운영","2023-03-14","실내","37.5862623370228","22882","",121,"","태권도","서구","당하동","서구","22882","126.714074755605","2023-03-14","신고","인천광역시","고 플레이","인천광역시 서구 이음대로 463(당하동)","Y","체육도장업","인천광역시 서구 당하동 1286-1 검단센트럴시티"
"","N",799,"20050516","정상운영","2016-12-31","실내","37.74761444658105","23031","",168,"5QFTY/CTYLUr5/fOB4X4eKiGvYGz2plLNpEShHz9myU=","태권도","강화군","","","23031","126.48494616965357","2023-03-14","신고","인천광역시","강화 태권도장","인천광역시 강화군 강화읍 북문길 6","Y","체육도장업","인천광역시 강화군 강화읍 관청리 465 중앙사진관"
"세종특별자치시","N",800,"20230118","정상운영","2023-03-14","없음","36.5203004427537","30062","",249,"","태권도","세종시","고운동","세종시","30062","127.236183137753","2023-03-14","신고","세종특별자치시","이레 태권도장","세종특별자치시 마음안1로 137(고운동)","Y","체육도장업","세종특별자치시 고운동 2112 가락마을18단지 근린생활시설"
"","N",801,"20161231","정상운영","2016-12-31","실내","37.3901427085","463410","","","q59R2vx3CbZhSaZYqqRw/cBvo2vf09/tA8yqP7LoIE4=","태권도","성남시","","","463410","127.097905435","2023-03-14","신고","경기도","판교원 경희대 태권도장","경기도 성남시 분당구 서판교로32번길 3-5, 401호 (판교동, 이수프라자)","Y","체육도장업","경기 성남시 분당구 서판교로32번길 3-5"
"경기도","N",802,"20161230","정상운영","2016-12-30","실내","37.5148072431","14513","",83,"NY8U1ABX8yjK1uCgQVxWkK/fhDAUHxgUs7xiBPIvgzo=","태권도","부천시","약대동","부천시","14513","126.7681161206","2023-03-14","신고","경기도","신한체육관","경기도 부천시 평천로696번길 5 (약대동)","Y","체육도장업","경기도 부천시 약대동  83-1"
"경기도","N",803,"20230316","정상운영","2023-03-18","없음","37.3751485135119","14109","",132,"","태권도","안양시","","안양시","14109","126.961477304839","2023-03-18","신고","경기도","한국파워점핑 줄넘기&태권도","경기도 안양시 동안구 갈산로 35(호계동)","Y","체육도장업","경기도 안양시 동안구 호계동 1104-3"
"경기도","N",804,"20211112","폐업","2021-11-19","실내","37.4677985713913","14786","20230313",96,"DNSb5K6XTCzXrAKZr1ewd90DgfnEu2nlu+/zGFmFvAg=","태권도","부천시","옥길동","부천시","14786","126.824174708574","2023-03-14","신고","경기도","올패스 교육기관 부천옥길점","경기도 부천시 양지로 205(옥길동)","Y","체육도장업","경기도 부천시 옥길동 793-2 부천옥길 서영아너시티2"
"","N",805,"20171216","정상운영","2017-12-16","실내","37.5359173236","12977","","","XoWHMJDfEgx8MgT3pZxDZ48qaYWd7ueoQLfEgDa0S04=","태권도","하남시","덕풍동","","12977","127.2016448399","2023-05-17","신고","경기도","코리안타이거즈하남태권도","경기도 하남시 역말로 43 (덕풍동)","Y","체육도장업",""
"경기도","N",806,"20171130","정상운영","2018-06-29","실내","37.0242003885","17801","",179,"5iVob9rk3MXWvSplskbpXid1gqta5vR/kSbu0lV80Eg=","태권도","평택시","옥길리","평택시","17801","126.9207493185","2023-03-14","신고","경기도","용인대�룡태권도장","경기도 평택시 청북읍 안청로4길 49-25","Y","체육도장업","경기도 평택시 청북읍 옥길리 246-6"
"경기도","N",807,"20180117","정상운영","2018-11-12","실내","37.0133175575","17544","",148,"dLoWD4Z0WQOF6f9CWY0QUZZXzZVhNPxKNdXjvAbgE4c=","태권도","안성시","신령리","안성시","17544","127.2260545712","2023-03-14","신고","경기도","마이 태권도장","경기도 안성시 대덕면 서동대로 4727","Y","체육도장업","경기도 안성시 대덕면 신령리 500"
"","N",808,"20161231","정상운영","2016-12-31","실내","37.6250036634","142807","",115,"Zs9LGbuAOgZCzhpLcbD4yXMan/uv3WFLMpTPpWzGcC0=","태권도","도봉구","","","142807","127.02701018","2023-04-21","신고","서울특별시","용인대 한신 태권도","도봉로182나길41","Y","체육도장업",""
"부산광역시","N",809,"20161231","정상운영","2016-12-31","","","47210","",100,"u6k73/D1/3e47tT/l6sxXKtrEGqrnG0dB2kSzWtM020=","태권도","부산진구","","부산진구","47210","","2023-05-02","신고","부산광역시","행복 한빛 태권도","부산광역시 부산진구 중앙대로 939, 조광빌딩 3층 (양정동)","Y","체육도장업","부산광역시 부산진구 양정동 406-11 "
"","N",810,"20161231","정상운영","2016-12-31","실내","37.6523022962","132885","",199,"TM6+viMp4xFQB22l4oSJHMnqf3pZlWbvFAfFKjdwptU=","태권도","도봉구","","","132885","127.012827845","2023-04-26","신고","서울특별시","중앙태권도","삼양로550","Y","체육도장업",""
"","N",811,"20161107","폐업","2016-11-07","","37.6618309668","132932","20230426",180,"0ZLWsSO5B25qyPGDBnCgKGfkt+BSvTTxJP2YeO7Yp68=","태권도","도봉구","","","132932","127.032282246","2023-04-28","신고","서울특별시","용인대 shin's 태권도","방학로183, 4층","Y","체육도장업","서울 도봉구 방학로 183"
"","N",812,"20161231","정상운영","2016-12-31","실내","37.2658513416","16537","","","2PGmkmyOcdEwjXDjbjlFi102TES1zFObJNzzWIfbCJs=","태권도","수원시","","","16537","127.041988338","2023-04-27","신고","경기도","용인대청룡태권도","경기도 수원시 영통구 인계로 219 (매탄동, 삼성1차아파트)","Y","체육도장업","경기도 수원시 영통구 매탄동 810-3 삼성1차아파트"
"충청남도","N",813,"20071022","정상운영","2016-12-31","실내","36.8148312954","31125","",132,"awQNgLgPHR3Ss2LCSkgmsQWq+9wiIPOLRMB+XiIeaUw=","태권도","천안시","신부동","천안시","31125","127.1597631503","2023-03-14","신고","충청남도","코리아 파이트짐","충청남도 천안시 동남구 신부7길 14 (신부동)","Y","체육도장업","충청남도 천안시 동남구 신부동 76-1 여흥빌딩"
"","N",814,"20110914","정상운영","2016-12-31","실내","36.7897132521","31177","",277,"s3qpeU3iSVhTKq+baEJ7XU/fhPBSGopx4wY3Yb4W4f4=","태권도","천안시","","","31177","127.122129312","2023-03-15","신고","충청남도","수곡효태권도","충청남도 천안시 동남구 수곡로 38 (신방동)","Y","체육도장업","충청남도 천안시 동남구 신방동 74-24 정원빌딩상가"
"","N",815,"20070727","정상운영","2016-12-31","실내","36.5677348218","36639","","","eKdYgd4nv8A4OuMusBBBsz274CazF+wAqhLRsty8id8=","태권도","안동시","옥동","","36639","128.6981117251","2023-03-14","신고","경상북도","홍익멀티짐","경상북도 안동시 경북대로 439 (옥동)","Y","체육도장업",""
"경상남도","N",816,"20230118","정상운영","2023-03-14","없음","0","51240","",140,"","태권도","창원시","","창원시","51240","0","2023-03-14","신고","경상남도","어울림태권도장","경상남도 창원시 마산회원구 내서읍 광려로 47","Y","체육도장업","경상남도 창원시 마산회원구 내서읍 삼계리 302-1"
"","N",817,"20040722","정상운영","2016-12-20","실내","36.1423275566","39520","","","apWqwN42In5IlUo7etNxpvY+JyxJT96o3jixKgDFCZA=","태권도","김천시","교동","","39520","128.0965401992","2023-03-23","신고","경상북도","석사 드림 태권도장","경상북도 김천시 구읍길 174 (교동)","Y","체육도장업",""
"광주광역시","N",818,"20210721","정상운영","2021-10-06","없음","35.217105218847","62279","",44,"8mytv8YUQ0L2CA9gtBvV/l8WAyvhmfR0WLwNJywBwCE=","태권도","광산구","쌍암동","광산구","62279","126.853917170053","2023-04-22","신고","광주광역시","세움태권도","광주광역시 광산구 첨단강변로 100(쌍암동, 힐스테이트 리버파크)","Y","체육도장업","광주광역시 광산구 쌍암동 695-1 힐스테이트 리버파크"
"","N",819,"20161231","정상운영","2016-12-31","실내","","10384","",116,"4kgxDeFmgncl9hj3U/pdzdjkbkCnhZqB6M0T1Vgfaj4=","태권도","고양시","주엽동","","10384","","2023-04-22","신고","경기도","용인대 한수 태권도장","경기도 고양시 일산서구 주엽로 121, 상가동 106,107,108호 (주엽동, 문촌마을15단지)","Y","체육도장업","경기도 고양시 일산서구 주엽동 135 문촌마을 15단지 부영아파트상가 106, 107, 108호 "
"충청남도","N",820,"20180723","정상운영","2018-12-19","실내","36.3548569797","33430","",372,"TfJ1AcUpvi2176633seVAORL3vOZ9cunUAIRUPo3Xmg=","태권도","보령시","동대동","보령시","33430","126.6161777833","2023-04-28","신고","충청남도","원평 품 태권도","충청남도 보령시 원평1길 55 (동대동)","Y","체육도장업","충청남도 보령시 동대동 325"
"부산광역시","N",821,"20190718","정상운영","2019-11-12","실내","","46233","",127,"CVcJ2sgcA8p9W5dsHbE9ZPY8+o5v6HHrZA00d6t0jYw=","태권도","금정구","구서동","금정구","46233","","2023-05-15","신고","부산광역시","승리마루 한빛 태권도장","부산광역시 금정구 금강로 494, 구서골드3상가 6층 602호 (구서동)","Y","체육도장업","부산광역시 금정구 구서동 251-24 구서골드3상가 "
"","N",822,"20140515","정상운영","2016-12-05","실내","35.869992017","41151","",98,"my4I5lV0Mcxyfx0Gx3G1XPz614g6PS6vK3hWLTio+Jo=","태권도","동구","율하동","","41151","128.6889312144","2023-05-10","신고","대구광역시","THE 힘찬태권도장","대구광역시 동구 금호강변로3길 22 (율하동, 우방아이유쉘아파트)","Y","체육도장업","대구광역시 동구 율하동  1093 우방아이유쉘아파트"
"","N",823,"20161231","정상운영","2016-12-31","실내","37.5023918903","","",75,"0OyT59Cs87WnkV+CzoioWib0zK4QKoQKQM0HKqvsvL4=","태권도","서초구","","","","126.995964834","2023-05-01","신고","서울특별시","주공체육관","서울특별시 서초구 반포대로 275","Y","체육도장업","서울특별시 서초구 반포대로 275"
"경기도","N",824,"20161231","정상운영","2016-12-31","실내","37.2597914834","16545","","","82DswBCuwE0qLs9W/IS/7aX4wEQVHxsWFMusLx/kQoY=","태권도","수원시","","","16545","127.045375878","2023-04-27","신고","경기도","엘리트용인대국가대표태권도장","경기도 수원시 영통구 매탄로108번길 38 (매탄동)","Y","체육도장업","경기도 수원시 영통구 매탄동 1266-1 메트로프라자"
